Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Slovak Republic,SVK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.46626571,86.77361254,131.4418976,110.8292266,107.0601867,107.2351881,110.8177042,117.2881337,101.9062178,97.53025218,108.939263,121.9311312,120.599168,125.9985062,140.22246,148.7054612,164.9922057,166.5800252,162.464473,136.7143521,155.1084977,169.1780763,176.9689582,180.9031365,176.7563161,179.4260229,182.7573796,186.6446874,188.7329647,183.7226086,167.5341733,181.8574462,203.8509467,182.314394
Slovenia,SVN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5735923,130.0993817,98.39195596,96.02235525,97.12480493,93.0505273,93.66844152,96.4295395,97.06808154,92.95818742,104.6203486,105.5832235,104.8804583,103.2800271,112.3999335,121.1272842,130.5179131,137.6630944,135.3870937,114.482301,128.6065754,140.3323558,143.6564486,145.1687894,146.4717051,147.2183677,148.2384481,158.7021358,162.613494,160.0442757,147.5490086,162.0827284,186.219595,160.0984447
Sweden,SWE,Trade (% of GDP),NE.TRD.GNFS.ZS,42.26054657,40.07338451,39.4018267,39.5531915,40.2298136,40.40086715,39.45948406,38.31437958,39.26676821,41.75943109,44.36022371,43.24155075,42.65801598,47.38046699,59.30583627,51.4055341,51.82746815,51.34846526,50.43708897,56.23195393,55.95319702,55.823173,60.74317157,64.39388044,64.27575331,64.08869764,58.3292937,58.76980761,58.43816806,59.12487191,55.90485353,51.16960405,50.85178717,58.23286209,63.9489602,68.68041878,66.50587665,71.99426584,74.33408636,74.8473999,81.47161023,80.56870032,77.08490417,75.32781797,78.73551972,84.16752046,88.32983589,89.5464307,92.80790144,81.9578894,85.09104947,86.39032508,85.29767121,81.63981336,83.82264677,84.15717393,83.26380075,85.92125042,90.12969572,92.52108348,84.33078177,90.27798618,105.8550153,106.3660261
Eswatini,SWZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,97.09213747,88.09833739,85.32027572,83.55900236,77.14440896,67.49989501,72.36017102,69.8477542,71.17611222,71.2917349,56.4464343,51.43385142,63.73275959,61.87121589,62.57648142,56.05891922,52.39553897,57.89189645,50.07234409,53.39257771,98.05534346,76.64718702,78.97394929,88.36432792,151.3024478,179.8849149,156.9298896,168.844235,149.5409368,171.101736,177.5669355,174.9284628,208.8429685,221.9338254,198.1626924,210.0753827,222.1782549,196.5177333,213.3544694,187.4750125,180.8661884,197.4422364,185.7075372,173.4078469,153.4833316,183.770815,186.1721117,183.066895
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,49.15659306,39.98186453,42.49716343,40.59841476,35.9165248,34.0800718,40.64747597,34.90472896,37.88266154,38.80053508,38.55882353,39.68551104,41.84005202,47.82476422,57.82896813,55.37214157,53.82002022,58.83093325,46.07119701,55.14188946,53.6629608,48.61425726,38.84543816,39.92713976,36.42457062,37.39741664,33.510452,44.59878477,42.77467522,60.1688911,56.29006291,56.47924664,63.88800689,68.76919916,78.45449821,68.97657516,69.91417906,66.22297869,61.42484477,64.30840492,65.28498612,67.3681325,71.64430768,61.54699054,78.11492859,80.13300249,74.20522659,76.37935352,74.2279601,59.94382524,64.01016469,50.69609435,35.36869033,44.70525478,54.26442252,51.08620782,67.11193653,61.05085217,50.65909911,41.99947112,44.8183353,61.2204851,35.60946808,
Turks and Caicos Islands,TCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Trade (% of GDP),NE.TRD.GNFS.ZS,30.42721431,32.46780886,33.65933722,32.16026944,35.05707451,31.31329359,31.87583478,32.52602727,33.62604128,30.90566203,38.30956791,36.9700137,33.94915755,39.22903079,45.1948174,40.2532787,42.46815367,43.72665462,44.39031039,52.41622967,45.81058349,37.76177888,20.05679759,39.96040584,42.07083878,43.23366539,48.76989913,51.8817264,45.1233829,45.19009187,41.38702344,36.34954132,35.90456003,42.64733333,50.98835136,55.69655657,46.61003319,49.31310114,48.0589829,50.50786776,51.57117201,64.32190804,126.3508078,83.37891496,101.7685909,85.84674503,95.91322863,84.73102386,80.28966642,77.10946437,80.39070929,80.68107489,80.57561968,72.64891576,76.62652317,66.56416435,63.29692513,73.57500818,74.20475373,74.57052556,68.73036014,82.98477687,89.72294937,91.57708128
East Asia & Pacific (IDA & IBRD countries),TEA,Trade (% of GDP),NE.TRD.GNFS.ZS,10.65901108,10.29790298,9.029074726,9.696234705,10.23707822,9.322426349,10.94754649,10.04152829,10.16478238,9.421704134,9.69122914,9.799349464,10.66194061,13.20242484,16.65842652,15.64825546,15.31515863,15.19880076,20.38003184,22.66003844,27.34342839,29.46074372,25.39561587,24.41977497,24.90565133,25.89413288,25.01868025,29.98061021,34.963953,32.03498256,32.29139759,34.11704716,37.60536247,42.34544595,43.06750715,42.62914272,42.12876156,43.79086889,45.63894248,44.56660662,51.1006451,49.79655276,52.38019516,59.66604147,67.35502233,69.80840771,71.10020697,68.73099434,64.94408353,52.21339492,56.89138222,57.49442603,55.049953,53.47997111,51.8643848,46.69661058,44.08517687,45.3608853,45.65410394,43.28082116,41.18562836,45.3165133,47.55511963,45.52597324
Europe & Central Asia (IDA & IBRD countries),TEC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0247553,38.85734869,33.08776855,86.84683012,62.69163268,56.38105927,56.47839283,54.65769102,56.47845732,56.02565853,61.90220224,64.98897279,62.8734877,62.21486533,63.42008645,64.5683261,63.05159274,63.53185068,62.88279597,64.84745144,58.23091871,60.50867156,63.39681301,63.10029346,61.81648431,62.83254821,62.46186797,61.85170058,64.61393449,69.11424893,67.66830362,63.20714063,70.24850889,73.22525361,66.08598661
Togo,TGO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,43.51851852,53.90625,48.04597701,49.90583804,46.31578947,50.25041736,55.17241379,59.83717775,61.53846154,54.22374429,47.89823009,66.87069625,73.49961029,73.58767425,72.03791469,100.6355932,94.73684211,109.6057047,95.81395349,118.6503522,96.00671141,103.1867431,105.5474453,99.61894393,92.16835376,90.05095851,89.0871177,59.76648831,59.46145543,49.65501314,42.71250044,57.56435643,55.60177373,59.4098688,53.20690149,55.73792451,50.10889962,48.80800411,51.39415207,51.60956528,55.38997842,57.87109387,61.45428001,61.61286046,60.92747833,61.44248006,61.33340732,65.85679206,76.65527426,74.6110977,80.99058865,69.92374668,68.20008842,65.52875221,57.60198442,57.35580371,56.1423934,55.54853856,57.5850135,65.48778501,61.42735677
Thailand,THA,Trade (% of GDP),NE.TRD.GNFS.ZS,33.55985836,34.44557136,33.33618024,33.50933963,36.13004069,34.91623818,35.5602503,38.3731248,37.62027234,36.12230081,34.40230677,34.80182518,37.3733101,38.64925767,45.54476978,41.33795122,42.94025901,45.33605865,43.99897477,51.86795617,54.47906561,53.96866646,47.54832882,47.38449604,48.06926542,49.15522845,49.17085468,57.22798449,67.41347051,72.40693352,75.78236436,78.47113498,77.95464569,77.74611712,81.24895299,89.75617494,84.274148,95.05179065,100.2404737,100.7062887,121.2979554,120.2679663,114.969743,116.6928197,127.4118737,137.8538668,134.0869462,129.873227,140.4370115,119.2694189,127.2505226,139.6754072,137.6749385,132.4622742,130.9054954,124.8396622,120.5752273,120.8914274,120.8418647,109.6895147,97.80074325,117.1445036,132.856382,129.1362623
Tajikistan,TJK,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.19630583,86.36584158,137.5159026,156.6705901,181.5901196,106.8955428,133.605948,175.3512061,146.6573056,138.6839688,137.669593,128.3381707,126.9946993,141.1539121,145.5280997,114.4801491,85.97813704,73.49304451,79.78424467,83.17594454,71.74374289,54.60715961,49.93781607,55.72464469,53.78610461,55.84611141,56.04501591,55.74910402,71.82593744,65.43551159,
Turkmenistan,TKM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10169492,105.3125,146.0678643,170.2580275,168.1795245,152.516129,103.690369,96.32011433,90.47619048,103.5803178,81.98585494,63.70468612,63.20175069,59.31996749,53.97234197,52.447301,56.27777778,94.7240752,104.9521793,96.86305584,111.0628338,109.3336526,98.59282268,91.09348296,81.29993057,62.0460847,53.57535671,50.90027264,44.2857594,35.93659385,33.05811708,37.36095096,34.0992738
Latin America & the Caribbean (IDA & IBRD countries),TLA,Trade (% of GDP),NE.TRD.GNFS.ZS,21.91482696,21.05378729,19.84034328,23.18055909,20.29996533,20.40122589,20.35941974,19.74847121,20.60626106,21.05198044,21.46061218,21.20112013,21.99938915,23.27490569,27.72294376,25.93913849,25.53083781,26.06404439,25.69560603,27.1429811,28.34918316,27.35361529,25.96538494,27.59964794,28.37563567,27.76072452,26.78172479,27.6297113,31.0259315,30.57418045,31.32612686,30.95200931,32.07712643,30.25107502,30.79152086,33.57566867,34.64682924,34.84035572,34.67768938,35.83562177,37.82223931,37.92150442,40.47200859,42.2281856,44.44852571,44.26915389,44.80199024,44.79717603,46.30342335,39.88148279,42.41571903,44.67523743,44.64914184,43.88597734,43.04812816,43.46573477,43.46182549,43.71460071,47.33792212,46.75831237,46.63144445,52.71830652,56.07438209,47.92951469
Timor-Leste,TLS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6484648,166.6963735,180.4037443,122.3119649,107.3308196,74.67125131,98.87571938,128.7608922,135.2507603,157.6864486,134.4005217,140.7663496,128.5004933,79.63412483,82.73577734,60.07692093,60.31062176,58.63475078,64.81918312,70.61424406,84.7503111,99.86742217,97.621921,89.30059177
Middle East & North Africa (IDA & IBRD countries),TMN,Trade (% of GDP),NE.TRD.GNFS.ZS,49.95341709,49.39443926,33.59181216,39.23295086,40.56377379,37.06007506,38.22135265,38.16574163,36.95458711,38.39362574,42.30339806,44.50539486,43.12830796,50.85719637,69.008712,71.6496811,66.02168497,67.23364434,59.91665006,63.90096098,65.34950325,66.28072027,61.54558914,52.75159731,48.46003421,44.57329873,33.60028808,35.47963642,41.37145034,47.7156295,48.16122302,49.85398617,46.58950539,46.90701288,44.44442075,44.28867463,42.80723489,55.84232437,55.87436138,58.18019872,60.90368714,60.17601959,62.84439336,69.96882299,70.47676471,73.48452473,69.36881388,68.3700059,71.7785819,62.65487476,60.61785942,58.85624965,59.21743154,58.81462951,56.14032684,51.33866567,47.57040502,53.42212269,60.43548677,56.90350697,47.80976781,54.3128627,63.4409273,61.37714003
Tonga,TON,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,112.1480837,83.56632545,91.0432684,96.66193984,95.88128862,97.78077096,92.62042354,92.21316164,87.82841664,89.5630438,102.3593572,95.58816322,95.5322925,89.48574358,87.90899242,98.96572345,83.462068,72.63082072,67.44352272,62.95977105,71.11927206,77.83336486,71.85020421,78.29162379,60.77751645,61.50825083,62.40655454,73.83740278,73.21605276,73.97372941,76.20804321,66.35498586,68.22991856,72.65638577,74.34066736,70.797668,78.85786336,77.97228353,82.73158469,74.73042459,81.35416291,84.89125293,88.04349375,87.4503114,90.31477678,83.45799117,66.17429433,75.31523094,
South Asia (IDA & IBRD),TSA,Trade (% of GDP),NE.TRD.GNFS.ZS,14.30610569,13.48759564,13.48331287,13.64453296,13.06544759,12.4445323,13.63638491,12.88626707,11.83945108,10.68211439,11.02782246,10.70916372,10.55072854,12.81969041,14.50626804,15.69821633,16.56137195,16.17558166,16.87078998,19.17306876,20.20932495,18.87653932,18.18516484,17.97327782,17.70759647,16.94340299,16.10387207,16.47155822,17.37977239,18.88550967,19.36828807,20.58774577,22.25583924,23.69950814,23.78480801,26.64176888,25.86165834,26.37505983,26.95824882,27.68912157,28.69180184,28.14268885,30.43749502,31.30084587,36.89051249,41.29667434,44.76292963,44.56828198,51.04614508,44.72566858,46.71766173,52.58361454,52.68054416,50.94766981,46.84795885,40.84572833,38.35989387,38.8993299,41.67878687,38.77980242,36.09498411,42.47039909,47.45051685,43.4092313
Sub-Saharan Africa (IDA & IBRD countries),TSS,Trade (% of GDP),NE.TRD.GNFS.ZS,38.76809628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71281146,65.45011832,63.43689488,61.99124529,58.03387127,55.31798588,54.62307072,57.41412463,55.35924015,52.19592635,57.05947206,60.70446654,58.73140779
Trinidad and Tobago,TTO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,33.44224486,34.52881976,35.73684211,31.78610632,34.80507974,46.74430916,48.53608715,50.08899297,52.4711196,67.57332989,63.96003216,63.09881014,67.59432456,69.70087363,80.94798084,85.83815845,91.21095627,84.34976272,77.08403169,77.29087393,70.23638203,67.4850567,70.64204199,83.67549592,92.00721593,94.16126557,85.68602022,86.00008755,88.41096774,92.80438604,93.71444657,85.72035476,80.50071044,79.97945826,77.90511394,82.63911067,89.55220119,85.34217597,82.39034071,86.9253447,90.25124788,93.94093041,104.059401,114.3436602,93.01687879,100.1510098,100.1063793,101.5507239,98.95495669,96.10710386,87.24853066,87.09266436,95.80684531,103.875276,102.3344851,84.33157242,94.09595506,112.441002,107.1777716
Turkiye,TUR,Trade (% of GDP),NE.TRD.GNFS.ZS,5.726872247,11.96105702,13.57409714,11.15879828,9.940357853,9.935004643,9.771473601,9.090909091,8.761904762,8.333333333,10.78880407,13.56701031,14.56243514,16.12637363,17.00282372,15.65311821,15.52478134,14.52238947,11.4356154,9.09974443,17.08981761,21.14162764,26.88092107,29.03105179,35.2801051,34.82697212,29.41445948,33.33828503,36.20683384,33.98366824,30.9429955,30.47601167,31.73736564,33.01708778,41.74585234,44.24263475,49.36931489,54.97032357,40.39541059,37.66492201,42.35443704,49.87147514,47.98239405,46.22509763,48.82583815,46.14235705,48.76287107,47.85081675,50.5482539,46.78706695,46.69446523,53.30417564,52.83080266,52.5272988,53.76630117,51.0885436,48.32818623,55.76216875,62.61421854,63.1932929,61.34375577,71.08244396,81.17012969,66.27660471
Tuvalu,TUV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.48360658,30.23162255,35.66779633,45.23649747,44.23676756,45.16191999,35.7265067,28.85878322,26.14364206,25.02205481,23.98911515,28.03014323,27.49921727,30.44883582,33.60978674,36.95927329,42.76816647,48.05839478,49.02654455,43.53260065,47.64043943,56.16612418,54.36894908,48.63162753,45.35602234,40.75768088,35.4204704,33.11259199,32.6426099,33.01858925,27.9630152,29.91518401,35.00345171,38.21203481
Uganda,UGA,Trade (% of GDP),NE.TRD.GNFS.ZS,49.14583075,46.0620967,45.55511978,52.17148485,52.99398534,49.93668883,50.89258699,49.68881169,46.55870445,41.87133102,43.47004557,43.77160921,36.16901408,29.70549523,29.76497758,19.56583161,20.99456544,16.95112179,32.51535947,36.93271467,45.47609291,38.13654378,25.90126292,22.30322869,27.01757946,28.7468564,28.04839215,26.29039064,25.3500383,26.04762852,26.60954376,29.40220186,33.05214405,28.23983454,27.83935986,32.62314586,35.38548688,34.15856697,30.04392193,36.02471016,32.74903334,35.32997678,36.27779416,36.58572646,35.46008625,38.99428548,43.63328579,46.77741665,56.25826821,47.06387807,38.26924904,39.75522556,43.50213714,43.10915487,36.01440108,37.68929833,31.20936202,36.83705293,36.6384056,39.36105396,37.00069239,41.71363074,34.50530193,33.34169633
Ukraine,UKR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21539866,56.40718563,50.13377926,45.96860719,52.068819,73.94400421,97.22969648,93.85664508,84.24141616,86.04972844,101.951707,115.7357149,99.92612762,95.99466981,102.5901823,109.9817085,94.64757011,89.18105264,88.04656067,94.17189214,87.47616262,95.72973045,104.8050739,102.6227884,94.00166945,100.6917825,107.8066163,105.5212049,104.0349829,99.19981507,90.51123429,79.15645238,82.69796136,87.39651399,78.09811367
Upper middle income,UMC,Trade (% of GDP),NE.TRD.GNFS.ZS,14.53313784,14.34152834,12.49248253,13.99039189,13.52383083,12.84418641,13.88690348,13.13251938,13.48333581,13.10310873,14.2712393,14.6620775,15.41775257,17.78289856,21.71152684,20.55746818,20.05758445,19.98937434,22.69088793,24.43448779,28.29374839,29.47319884,26.64635365,26.17367591,26.68625306,27.15794023,25.49368257,29.30221649,33.60402312,31.19841945,31.34293251,32.40778603,36.42645307,38.72049084,39.5716108,39.98695622,39.62095538,41.81495815,42.41531305,42.34211524,47.56807674,46.89397823,49.2682504,54.56485983,59.92178086,61.36628679,62.13591362,60.39417933,58.89037221,48.65398812,52.32044942,53.66507041,52.29213373,50.85592096,49.56733587,45.98747779,44.08314012,45.20599959,47.0172363,45.15488768,43.12868127,48.20235343,51.35820457,47.13460545
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,32.4137931,28.97727273,25.77319588,24.03433476,23.28358209,29.87249545,28.61538462,27.78771616,27.38836265,25.52806276,29.09433962,21.71789716,30.33040785,19.9234844,31.27281631,37.0585261,39.63817419,42.55498313,40.00155531,38.00012436,35.66439634,34.23545888,31.61665882,49.29273925,47.9560746,47.85656984,46.48374023,40.85464499,39.79381317,41.19356188,41.62847212,38.55490474,40.07304363,38.68496676,40.14883372,38.09767484,39.52843646,37.70639708,35.6400154,33.38644895,36.71373815,36.30951264,40.02906731,51.75919958,61.47668809,58.87769633,61.97157452,59.21044784,65.20809501,53.39441927,51.6990372,53.24703401,55.06115416,49.71784647,49.08762406,45.32824081,48.47049992,46.37797422,47.79136107,49.74486996,46.6861478,56.82373811,58.83361771,51.73348816
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,10.7582854,10.75717904,11.34061965,13.07921559,16.44498632,15.51637363,16.04884564,16.41789468,16.97283423,18.3761632,20.10984469,19.42591317,17.53681228,16.66559348,17.52240742,16.60390613,16.89797715,17.97358098,19.07010071,19.41511066,19.81506735,19.78644812,19.9505945,20.0446187,21.05545916,22.45338165,22.68707199,23.4283278,22.82589398,23.31356973,25.10298556,22.96718302,22.28638421,22.62729729,24.44805666,25.63855734,26.97528581,28.01201556,29.86778753,24.75952764,28.21988294,30.84247858,30.68183958,29.94130628,29.90656934,27.68821393,26.45259779,27.12533822,27.44535913,26.25848062,23.07977787,25.21365603,26.89168983,24.89936314
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.19859136,45.41795478,36.61885881,44.05402998,56.77627759,58.95452471,70.45927469,76.5956692,69.52525842,67.47129217,74.41419298,79.74799203,68.6731422,49.2689978,49.65428849,44.23931913,42.37791497,36.35705466,30.75619143,29.19229704,42.55950819,64.1381395,64.96392276,56.05153083,57.4589717,63.8692534,64.37731464
St. Vincent and the Grenadines,VCT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Trade (% of GDP),NE.TRD.GNFS.ZS,48.58205757,48.65563943,49.57933954,47.22456969,48.1611808,48.2249176,44.81399939,44.63591592,44.78950282,44.32513018,42.03690533,44.20066152,43.26916198,47.82097662,61.47531051,57.84924385,58.58960505,62.1484079,61.36058204,58.32114645,57.36822436,55.40640515,53.05759644,35.71051871,42.61267116,39.44059164,39.0019257,42.30574609,46.37203518,53.42731969,57.70721738,55.71963976,53.4761392,52.39018552,51.444814,47.34234294,55.97242779,51.24503641,43.59939293,42.07023048,47.85722155,42.14126802,48.57571065,50.57700738,55.3674556,60.12732976,58.66559156,56.19909548,51.82901238,38.52092966,46.13689352,49.6381216,50.40356738,54.27776127,48.09081353,,,,,,,,,
British Virgin Islands,VGB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.1698345,362.9683416,435.1593363,503.2068654,552.1186441,560.367893,863.195099,508.4027612,586.4014801,679.2327729,157.1777941,142.2418406,164.2917251,84.76658477,113.2964718,157.6963627,159.2403773,155.4234409,113.5965949,180.2973153,205.6292808,
Viet Nam,VNM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21869432,20.79860657,18.95048709,57.90446215,81.31569794,66.94695239,73.57688513,66.21226715,77.47319794,74.72126592,92.7057468,94.34448407,97.00124851,102.7874066,111.4170944,111.955938,116.6968687,124.3279544,133.0164979,130.714846,138.3136219,154.605384,154.3174796,134.7063177,113.9776875,125.2605779,123.2241167,130.8463549,135.4105215,144.9142282,145.409508,160.9800837,164.6639368,164.704215,163.2458628,186.6758328,183.7895411,166.323605
Vanuatu,VUT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,70.13049783,68.65805964,75.48111837,113.6733579,112.5061031,110.5285745,93.42930971,93.8381201,89.70730527,94.09131603,112.5752441,94.22281521,94.63916656,94.97046275,92.87237171,91.96150682,92.94178082,96.19692463,94.74093342,91.23233024,87.15579178,87.77214514,91.69972369,91.56798959,98.7059775,100.1738203,89.54146181,90.1716511,105.7748526,108.4891791,103.8233122,96.99876642,104.4516297,106.4107571,105.3901561,113.0471898,109.5434852,105.5243495,98.34080895,99.38296882,62.96638679,61.82094345,70.76418159,
World,WLD,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,25.77427081,25.81428646,26.00405715,29.03294136,33.79173095,31.99112178,32.77250168,33.13607191,33.55643567,35.73811833,38.56837036,39.01677462,36.99812636,36.16810812,37.49048942,37.0417568,34.5780303,35.84927484,37.67867171,38.05521927,38.06490486,37.93992028,40.81961328,40.34674744,41.28496838,43.10133012,43.23598508,45.07551148,45.55809846,46.02075617,50.42480447,49.29696906,49.34772781,51.02524071,54.6041811,56.64536814,58.80551528,59.19162127,60.81636292,52.30667986,56.6635175,59.78374908,59.59930106,58.89069232,58.28267303,55.91200582,54.11407757,55.83483821,57.35242779,56.11888744,52.22613823,57.0687709,62.84364213,58.51161962
Samoa,WSM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.91997114,76.27214877,72.52937031,76.22474427,82.46919384,83.20220418,73.88642706,75.97939216,78.56980168,81.60095501,82.73397948,77.87775174,80.50077404,74.63435501,75.21181747,74.01108076,78.93496843,83.33107958,77.4836,60.88888565,64.98318033,90.65748056
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.73074308,77.7553767,82.17747997,86.15174947,81.36391626,75.10348366,77.07605216,74.02044225,75.01881231,80.41013735,86.31508467,85.75340851,75.60801713,98.63843049,110.0120316,109.9518629
"Yemen, Rep.",YEM,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62766623,47.92135932,46.15035147,58.14041424,68.96404031,87.44469198,85.93910744,80.14598865,72.66199855,72.00392774,75.43883864,70.89239798,74.73045586,74.3826166,71.84667401,76.77328568,82.07616266,79.12342059,81.24471885,68.07139101,64.38563678,63.05945795,61.36163718,52.51187814,49.83717125,31.63753763,32.6462708,44.95243292,58.90227861,,,,,
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,46.85549688,43.74810319,43.35235378,44.97613827,45.94847775,45.51687199,42.09437494,42.49181488,41.29332897,39.62195565,39.78622328,40.49808887,40.77257774,41.15149677,48.79635885,49.8140561,48.88075343,48.21138624,50.95151083,54.10700829,56.50731651,52.19295563,47.14181569,40.25620213,43.39294129,47.94826638,46.64892792,44.97125413,45.85131225,42.69976535,38.21180092,34.88160926,34.3213535,35.69812435,37.11460917,39.47803378,42.19925173,42.30133443,44.03574534,42.25829602,46.22072174,49.17094519,53.46550163,45.72386257,45.64357522,47.4277814,53.76814127,57.12513914,65.9745238,49.58753533,50.40608716,54.63635044,55.58261719,58.87502763,59.49957406,56.72667614,55.8612575,53.53593183,54.48554513,53.89799641,50.75965908,56.03471384,64.78300213,65.18009555
Zambia,ZMB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.65059483,69.2267747,63.82148218,58.27286262,56.25030702,59.7675342,60.38746899,64.66828271,64.916497,62.31284468,70.81307493,62.20028219,57.85681887,65.77145869,59.45488912,56.12138096,65.01470255,72.79543244,75.36770985,80.45624102,76.19349974,79.86526878,73.95856125,71.58569465,74.88836953,68.79120494,79.20684941,86.20851119,69.29731542,78.24188705
Zimbabwe,ZWE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,47.19860841,41.55734615,41.61263057,42.00714657,44.46113667,49.89041556,45.33064354,39.14528878,35.91685517,41.36613539,44.21367667,45.57035303,45.29059605,44.10034949,45.06254264,45.65925197,51.05154825,63.7124937,63.16706479,71.11950136,79.15679261,72.06962055,82.20506409,88.51404167,70.9226598,74.06741113,67.89787217,66.80735156,70.45198822,76.0396086,76.04370728,82.82064878,84.17290443,109.5216372,61.77843778,83.12419044,89.46652677,74.16253472,58.656494,54.67161542,56.74881111,51.21902464,17.2251176,54.5502704,55.79596097,47.31336542,50.84712837,64.76360814,50.79496389
